nameOrig,count_amount,mean_amount,mean_balance_change
C1162550194,1,2772043.9,-2772043.9
C1162717928,1,10000000.0,-10000000.0
C1162806660,1,30846.84,-30846.84
C1162922333,1,6311409.28,-6311409.28
C1163253466,1,2514878.33,-2514878.33
C1163445011,1,105859.41,-105859.41
C1163510414,1,1632500.22,-1632500.22
C1163700291,1,168455.76,-168455.76
C1163712001,1,897427.17,-897427.17
C1164351211,1,57543.34,-57543.34
C1164496580,1,1530.84,-1530.84
C1164568984,1,1530.84,-1530.84
C1164571434,1,582571.87,-582571.87
C1165570921,1,6339.42,-6339.42
C1165837899,1,167806.93,-167806.93
C1165937367,1,658637.38,-658637.38
C1166383807,1,730677.5,-730677.5
C1167018610,1,1533798.48,-1533798.48
C1167153094,1,222097.11,-222097.11
C1167167977,1,585511.14,-585511.14
C1167176851,1,174107.36,-174107.36
C1167233065,1,36359.57,-36359.57
C1167513964,1,1321984.45,-1321984.45
C1167620756,1,420270.22,-420270.22
C1167817015,1,122032.62,-122032.62
C1168267667,1,1548376.44,-1548376.44
C1168340170,1,99165.12,-99165.12
C1168663550,1,253793.28,-253793.28
C1168684643,1,1912961.16,-1912961.16
C1168747121,1,2581549.92,-2581549.92
C1168767749,1,638693.49,-638693.49
C116882584,1,7239986.95,-7239986.95
C1168831022,1,403274.41,-403274.41
C1169186485,1,120598.96,-120598.96
C1169467262,1,134313.22,-134313.22
C1169480265,1,234787.38,-234787.38
C1169625105,1,658855.33,-658855.33
C1170102327,1,8783.42,-8783.42
C1170472326,1,55828.87,-55828.87
C1171102344,1,337974.21,-337974.21
C1171108615,1,56013.0,-56013.0
C1171147328,1,1150413.99,-1150413.99
C1171171367,1,96474.91,-96474.91
C1171189055,1,16296.46,-16296.46
C1171262237,1,119143.75,-119143.75
C1171643689,1,692895.24,-692895.24
C117228585,1,1516823.73,-1516823.73
C1172437299,1,151.0,-151.0
C1173095546,1,1409248.64,-1409248.64
C1173353466,1,426173.04,-426173.04
C1173355296,1,177925.98,-177925.98
C1173597457,1,2612915.2,-2612915.2
C1173659886,1,164.0,-164.0
C1173792039,1,5512595.16,-5512595.16
C117383322,1,407907.34,-407907.34
C1174000532,1,120074.73,-120074.73
C1174163617,1,10000000.0,-10000000.0
C1174268918,1,24279.32,-24279.32
C1174332140,1,31315.51,-31315.51
C1174372985,1,70669.49,-70669.49
C1174423768,1,443682.96,-443682.96
C1175145212,1,1031608.37,-1031608.37
C1175189548,1,581421.85,-581421.85
C1175896731,1,1282971.57,-1282971.57
C1176144001,1,150924.76,-150924.76
C1176430814,1,1650.08,-1650.08
C1176671535,1,226402.77,-226402.77
C1176876206,1,373531.87,-373531.87
C1177265377,1,128936.95,-128936.95
C1177326295,1,424700.99,-424700.99
C1177353473,1,40591.72,-40591.72
C1177478126,1,1994285.14,-1994285.14
C117760847,1,49571.87,-49571.87
C1177633466,1,989311.12,-989311.12
C1177644570,1,102229.91,-102229.91
C1177659319,1,48774.46,-48774.46
C11779770,1,82648.3,-82648.3
C1177986961,1,3724.3,-3724.3
C117810868,1,278619.91,-278619.91
C1178177971,1,10000000.0,-10000000.0
C1178286288,1,7466.12,-7466.12
C1178698517,1,281087.01,-281087.01
C1178847797,1,116489.77,-116489.77
C1179343687,1,145982.36,-145982.36
C1179416232,1,156691.56,-156691.56
C1179529142,1,10000000.0,-10000000.0
C1179900921,1,829885.13,-829885.13
C1180613420,1,916886.3,-916886.3
C1180822515,1,10000000.0,-10000000.0
C1180847965,1,227955.85,-227955.85
C1181122051,1,72665.95,-72665.95
C1181245591,1,1735525.5,-1735525.5
C1182199361,1,69878.14,-69878.14
C1182303507,1,170486.7,-170486.7
C1182702586,1,2662734.59,-2662734.59
C1182722918,1,385207.12,-385207.12
C1183132774,1,132973.41,-132973.41
C1183135461,1,704328.29,-704328.29
C1183186026,1,748139.48,-748139.48
C11831964,1,7535.58,-7535.58
C1183327640,1,70753.9,-70753.9
C1183463100,1,34839.32,-34839.32
C1183499119,1,127091.33,-127091.33
C1183549962,1,978103.4,-978103.4
C1183754268,1,1543975.74,-1543975.74
C1183843461,1,119306.06,-119306.06
C118393699,1,71554.74,-71554.74
C1184365797,1,545780.7,-545780.7
C1184464536,1,1648547.69,-1648547.69
C1184786020,1,113336.41,-113336.41
C1184890724,1,1742012.06,-1742012.06
C1185153589,1,3191058.32,-3191058.32
C1185250980,1,9453680.72,-9453680.72
C1185258850,1,34498.05,-34498.05
C1185407067,1,30674.98,-30674.98
C1185526711,1,7513581.46,-7513581.46
C1186192171,1,10000000.0,-9999999.999999998
C1186321372,1,174324.94,-174324.94
C1186588727,1,119041.12,-119041.12
C1186930189,1,1388951.5,-1388951.5
C1187062508,1,49199.2,-49199.2
C1187969526,1,6324299.91,-6324299.91
C1187974748,1,1464008.18,-1464008.18
C1188824015,1,291527.75,-291527.75
C1189052930,1,2480321.85,-2480321.85
C1189212996,1,202263.03,-202263.03
C1189870907,1,627903.12,-627903.12
C1190315879,1,143500.62,-143500.62
C1190371489,1,617882.66,-617882.66
C1190429229,1,93810.76,-93810.76
C1190439284,1,4480592.14,-4480592.14
C1190521661,1,558050.49,-558050.49
C1190702691,1,130278.99,-130278.99
C1190793859,1,55740.39,-55740.39
C1190914474,1,1503034.86,-1503034.86
C1191013532,1,245991.5,-245991.5
C1191467360,1,1989311.31,-1989311.31
C1191482277,1,1064995.85,-1064995.85
C1191502221,1,80885.48,-80885.48
C1191681942,1,8020192.15,-8020192.15
C1191696703,1,2567602.1,-2567602.1
C1191732945,1,10565.0,-10565.0
C1192213620,1,449199.47,-449199.47
C1192577940,1,209340.53,-209340.53
C1192862458,1,3547485.43,-3547485.43
C1193616307,1,125159.2,-125159.2
C1194075950,1,98050.29,-98050.29
C1194128731,1,217357.58,-217357.58
C1194310018,1,4075956.58,-4075956.58
C1195032652,1,967954.01,-967954.01
C119613068,1,6910926.92,-6910926.92
C1196367936,1,134297.68,-134297.68
C1196507516,1,2222544.0,-2222544.0
C1196634718,1,134497.41,-134497.41
C1196784232,1,180967.56,-180967.56
C1197049962,1,442722.01,-442722.01
C1197449290,1,7133.97,-7133.97
C1197632627,1,4364760.42,-4364760.42
C1197863770,1,526071.46,-526071.46
C1197962253,1,116940.32,-116940.32
C1198040187,1,1996.17,-1996.17
C1198248537,1,1814483.97,-1814483.97
C1198427314,1,10000000.0,-10000000.0
C1198658385,1,491517.77,-491517.77
C1198680659,1,246280.14,-246280.14
C1198732254,1,544352.53,-544352.53
C11988213,1,2011285.35,-2011285.35
C1198861647,1,125146.75,-125146.75
C1198991662,1,96989.06,-96989.06
C1198999595,1,2095699.93,-2095699.93
C1199258183,1,119306.06,-119306.06
C1199373292,1,7983958.34,-7983958.34
C1199647031,1,76642.85,-76642.85
C1200071210,1,21279.19,-21279.19
C1200170938,1,219178.49,-219178.49
C1200211692,1,59749.28,-59749.28
C1200746478,1,4152987.1,-4152987.1
C1200853822,1,40013.19,-40013.19
C1201464537,1,170486.7,-170486.7
C1201768390,1,140333.35,-140333.35
C1201856349,1,2394623.8,-2394623.8
C1202085584,1,1968431.0,-1968431.0
C12024284,1,7620549.14,-7620549.14
C1202457928,1,902483.91,-902483.91
C1202518126,1,1155128.91,-1155128.91
C1202568375,1,627586.04,-627586.04
C1202798946,1,247877.03,-247877.03
C1202805418,1,1440705.58,-1440705.58
C1202836602,1,13266.93,-13266.93
C1202921665,1,2231580.5,-2231580.5
C1203474575,1,176059.16,-176059.16
C1203548846,1,1835523.44,-1835523.44
C1203772880,1,451663.55,-451663.55
C1204079316,1,785323.0,-785323.0
C1204602597,1,87438.83,-87438.83
C1204866352,1,43814.15,-43814.15
C1205102139,1,306505.03,-306505.03
C1205151454,1,19472.0,-19472.0
C1205222550,1,27723.34,-27723.34
C1205421023,1,227994.78,-227994.78
C1205909462,1,925579.57,-925579.57
C1205919663,1,563388.67,-563388.67
C120655142,1,248242.32,-248242.32
C1206556898,1,92001.22,-92001.22
C1206601325,1,56290.17,-56290.17
C1206624869,1,353090.95,-353090.95
C1206710867,1,5999376.79,-5999376.79
C1206714746,1,186227.75,-186227.75
C1206877978,1,389250.9,-389250.9
C1206970364,1,452804.42,-452804.42
C1207025716,1,1539687.27,-1539687.27
C1207144684,1,1018800.91,-1018800.91
C1207384939,1,174683.34,-174683.34
C120775344,1,696575.46,-696575.46
C1207780583,1,350017.08,-350017.08
C1208192074,1,10000000.0,-10000000.0
C1208488541,1,2040374.55,-2040374.55
C1208951534,1,135200.37,-135200.37
C1209135917,1,60314.32,-60314.32
C1209224134,1,1258956.71,-1258956.71
C1209271656,1,14343.03,-14343.03
C1209540867,1,2429711.09,-2429711.09
C1210027591,1,226689.16,-226689.16
C1210414819,1,8142605.46,-8142605.46
C121062749,1,2111475.81,-2111475.81
C1210787759,1,3551771.18,-3551771.18
C1210808398,1,38180.99,-38180.99
C1210833971,1,435867.16,-435867.16
C1211163896,1,218074.57,-218074.57
C121156353,1,227994.78,-227994.78
C1211718725,1,75480.15,-75480.15
C1212143381,1,235750.53,-235750.53
C1212154134,1,64083.54,-64083.54
C121294173,1,273821.76,-273821.76
C1213142549,1,1102133.9,-1102133.9
C1213992157,1,404394.04,-404394.04
C1214015158,1,10000000.0,-10000000.0
C1214281287,1,40231.56,-40231.56
C1215045618,1,1418198.25,-1418198.25
C1215509660,1,7567170.36,-7567170.36
C1215783470,1,832811.84,-832811.84
C121591434,1,164382.72,-164382.72
C1216424178,1,2044841.02,-2044841.02
C1216438383,1,184588.59,-184588.59
C1216463302,1,9295454.24,-9295454.24
C1216488552,1,193706.98,-193706.98
C1216671275,1,262678.53,-262678.53
C1216944789,1,355832.18,-355832.18
C1217101602,1,327282.92,-327282.92
C1217403648,1,1421665.98,-1421665.98
C1217465014,1,1467987.57,-1467987.57
C1218258377,1,36035.11,-36035.11
C1218269262,1,87698.36,-87698.36
C1218322192,1,1144089.37,-1144089.37
C1218834080,1,385567.18,-385567.18
C1218999932,1,18035.14,-18035.14
C1219026147,1,596127.11,-596127.11
C1219414151,1,85017.99,-85017.99
C1220229602,1,252417.45,-252417.45
C1220506270,1,99458.21,-99458.21
C1221041967,1,391855.44,-391855.44
C1221197048,1,285376.6,-285376.6
C1221668517,1,474467.2,-474467.2
C1221718544,1,667043.9,-667043.9
C1221985222,1,252667.75,-252667.75
C1222331901,1,972723.96,-972723.96
C1222456458,1,132294.93,-132294.93
C1222717182,1,31930.24,-31930.24
C1222822414,1,538428.86,-538428.86
C122285117,1,813775.73,-813775.73
C122340101,1,10000000.0,-10000000.0
C1223486306,1,684796.16,-684796.16
C1223631235,1,2066467.64,-2066467.64
C1223730292,1,153607.08,-153607.08
C1223797124,1,329424.14,-329424.14
C1223916377,1,7335355.57,-7335355.57
C1224276273,1,1397689.48,-1397689.48
C1224347529,1,6302888.93,-6302888.93
C1224520946,1,203881.96,-203881.96
C1225154585,1,38513.19,-38513.19
C1225444134,1,19244.9,-19244.9
C1225529288,1,146095.73,-146095.73
C1225675649,1,147186.94,-147186.94
C1225846669,1,253498.36,-253498.36
C1226035706,1,624686.04,-624686.04
C122605764,1,121543.83,-121543.83
C1226129332,1,258355.42,-258355.42
C1226178731,1,428174.7,-428174.7
C1226580672,1,500905.62,-500905.62
C1226871955,1,158879.1,-158879.1
C1226913771,1,634046.89,-634046.89
C1227029335,1,160351.22,-160351.22
C1227042704,1,8924971.59,-8924971.59
C1227057537,1,60891.94,-60891.94
C1227085633,1,157610.11,-157610.11
C1227628504,1,6703831.4,-6703831.4
C1227906023,1,6295010.28,-6295010.28
C1228128908,1,52795.24,-52795.24
C1228479409,1,49434.25,-49434.25
C1228762616,1,398045.73,-398045.73
C1228945957,1,388171.95,-388171.95
C1229304317,1,1912961.16,-1912961.16
C1229636623,1,48340.79,-48340.79
C1229649217,1,2558618.27,-2558618.27
C1229686156,1,2202575.1,-2202575.1
C1229699193,1,237776.02,-237776.02
C1229716885,1,1457343.37,-1457343.37
C1229752535,1,11070.29,-11070.29
C1229867171,1,2540410.33,-2540410.33
C1230337572,1,8931607.89,-8931607.89
C1230919219,1,19527.35,-19527.35
C1231160667,1,591159.5,-591159.5
C1231251587,1,8851.38,-8851.38
C1231531045,1,640648.06,-640648.06
C1231621270,1,132973.41,-132973.41
C1232836519,1,338293.14,-338293.14
C1232837961,1,5800988.12,-5800988.12
C1232941779,1,304472.46,-304472.46
C1233092662,1,111764.7,-111764.7
C1233106691,1,1846748.79,-1846748.79
C1233267015,1,3401641.0,-3401641.0
C1233845935,1,754874.26,-754874.26
C1234242622,1,327791.14,-327791.14
C1234309969,1,1123561.68,-1123561.68
C1234321469,1,224378.1,-224378.1
C1234776614,1,82535.57,-82535.57
C1235032852,1,2321633.57,-2321633.57
C1235100433,1,26776.98,-26776.98
C1235622131,1,171935.25,-171935.25
C1235786818,1,114149.44,-114149.44
C1236436870,1,1246169.57,-1246169.57
C1236437797,1,621387.64,-621387.64
C1236485428,1,49871.73,-49871.73
C1236734783,1,1564952.45,-1564952.45
C1236932461,1,2120266.89,-2120266.89
C1237202508,1,1464160.5,-1464160.5
C1237313447,1,10000000.0,-10000000.0
C123757418,1,5489302.04,-5489302.04
C1237757319,1,455386.57,-455386.57
C1237857283,1,5591647.96,-5591647.96
C1237928863,1,491847.47,-491847.47
C1237943319,1,1676936.79,-1676936.79
C1238222970,1,196561.69,-196561.69
C1238333344,1,316882.94,-316882.94
C123840755,1,2231580.5,-2231580.5
C1238777492,1,13659.45,-13659.45
C1238831225,1,438224.6,-438224.6
C1239064572,1,1388774.78,-1388774.78
C1239512802,1,709950.57,-709950.57
C1239771149,1,74804.24,-74804.24
C1239977402,1,1139165.57,-1139165.57
C1240168728,1,2046684.58,-2046684.58
C124022062,1,10000000.0,-10000000.0
C1240594546,1,5979556.06,-5979556.06
C1241022919,1,82665.47,-82665.47
C1241123022,1,899782.7,-899782.7
C1241305776,1,51113.0,-51113.0
C1241672000,1,60516.53,-60516.53
C1241779064,1,285294.11,-285294.11
C1242285764,1,348952.97,-348952.97
C1242611758,1,2479940.21,-2479940.21
C1243051391,1,462441.03,-462441.03
C1243123662,1,4252656.95,-4252656.95
C1244562453,1,43308.07,-43308.07
C1245242026,1,53782.87,-53782.87
C1245702576,1,257988.47,-257988.47
C124602239,1,204778.86,-204778.86
C1246119241,1,224378.1,-224378.1
C1246229535,1,355969.72,-355969.72
C1246584069,1,390763.24,-390763.24
C1246624006,1,1160652.82,-1160652.82
C124687089,1,112486.46,0.0
C1247391276,1,1425802.24,-1425802.24
C1247830341,1,436035.29,-436035.29
C1247938090,1,22877.0,-22877.0
C1248176014,1,53338.82,-53338.82
C1248328274,1,495773.64,-495773.64
C1248586428,1,105733.45,-105733.45
C1249125999,1,1619313.55,-1619313.55
C1249464392,1,46073.56,-46073.56
C1249676524,1,246938.77,-246938.77
C1249942022,1,1980800.05,-1980800.05
C125027888,1,9274.56,-9274.56
C1250562537,1,295054.68,-295054.68
C1250676021,1,93459.89,-93459.89
C1250782425,1,591766.42,-591766.42
C1251020592,1,709950.57,-709950.57
C1251317715,1,70382.18,-70382.18
C1251324485,1,417129.11,-417129.11
C1251439451,1,10000000.0,-10000000.0
C1251759902,1,362631.05,-362631.05
C1252081364,1,51416.07,-51416.07
C1253152318,1,34473.07,-34473.07
C1253505157,1,81814.51,-81814.51
C1253782028,1,366896.03,-366896.03
C1254000350,1,6219566.63,-6219566.63
C1254740800,1,5807351.83,-5807351.83
C1255221578,1,759257.55,-759257.55
C1255348086,1,10000000.0,-10000000.0
C1256410677,1,9208368.83,-9208368.83
C1256441971,1,113921.02,-113921.02
C1256769742,1,202952.03,-202952.03
C1256913473,1,1219062.64,-1219062.64
C1257271049,1,57040.65,-57040.65
C1257308807,1,606920.11,-606920.11
C1257352420,1,30917.39,-30917.39
C1257554854,1,19016.22,-19016.22
C1257654035,1,36359.57,-36359.57
C1257904471,1,66550.0,-66550.0
C12585107,1,580387.06,-580387.06
C12589552,1,29473.67,-29473.67
C1259154516,1,379057.93,-379057.93
C12592309,1,980310.0,-980310.0
C1259321993,1,2082884.49,-2082884.49
C1259393771,1,326884.31,-326884.31
C1259630002,1,134861.82,-134861.82
C1259697063,1,904338.88,-904338.88
C125995436,1,5039827.29,-5039827.29
C1260112873,1,585511.14,-585511.14
C1260477552,1,1539474.57,-1539474.57
C1260832016,1,503793.25,-503793.25
C1261111835,1,594229.77,-594229.77
C1261928380,1,249365.63,-249365.63
C1261933788,1,147267.01,-147267.01
C1262019477,1,124121.57,-124121.57
C1262447125,1,44164.0,-44164.0
C1262578601,1,2426076.89,-2426076.89
C1262709265,1,43071.62,-43071.62
C1263028472,1,1860190.06,-1860190.06
C1263150351,1,2737766.8,-2737766.8
C1263270388,1,306505.03,-306505.03
C1263272342,1,213463.32,-213463.32
C1263320654,1,141586.27,-141586.27
C126342805,1,54994.1,-54994.1
C1263647967,1,2913787.08,-2913787.08
C1263652542,1,274799.58,-274799.58
C1264482324,1,243348.28,-243348.28
C1264740364,1,701707.89,-701707.89
C1265063091,1,21960.02,-21960.02
C1265105517,1,4690769.98,-4690769.98
C1265971736,1,377919.58,-377919.58
C1266701138,1,76960.91,-76960.91
C1266731860,1,921393.95,-921393.95
C1266810248,1,99808.45,-99808.45
C1266869176,1,13421.28,-13421.28
C1267158518,1,9917.27,-9917.27
C1267328802,1,503620.99,-503620.99
C1267379776,1,3551022.86,-3551022.86
C1267520613,1,35016.23,-35016.23
C1267596180,1,15371.72,-15371.72
C1267813082,1,2016790.84,-2016790.84
C1267904754,1,2451423.58,-2451423.58
C1268276273,1,1693962.01,-1693962.01
C1268472825,1,6972164.97,-6972164.97
C1268545631,1,8851.38,-8851.38
C1268687725,1,498747.55,-498747.55
C126871882,1,325668.67,-325668.67
C1268743025,1,1270564.34,-1270564.34
C1268763135,1,64083.54,-64083.54
C1269100700,1,2299330.46,-2299330.46
C1269409317,1,830495.23,-830495.23
C1269420432,1,1398946.33,-1398946.33
C1269721100,1,487572.45,-487572.45
C1269763321,1,6273660.45,-6273660.45
C1269861924,1,350789.59,-350789.59
C126999863,1,135100.36,-135100.36
C1270013623,1,495773.64,-495773.64
C1270123397,1,20842.92,-20842.92
C1270175707,1,436906.22,-436906.22
C1270223061,1,60519.74,-60519.74
C1270362988,1,353785.26,-353785.26
C1270665617,1,50577.26,-50577.26
C1270751664,1,179700.14,-179700.14
C127098115,1,802382.45,-802382.45
C1271087457,1,201281.36,-201281.36
C1271248505,1,21708.13,-21708.13
C1271662433,1,82535.57,-82535.57
C1271945104,1,84196.79,-84196.79
C1272560847,1,3071270.72,-3071270.72
C1272694533,1,1351104.53,-1351104.53
C1273047168,1,236947.25,-236947.25
C127338416,1,10000000.0,-10000000.0
C1273725199,1,4152987.1,-4152987.1
C1273953731,1,2701644.17,-2701644.17
C1274141620,1,10000000.0,-10000000.0
C1274544865,1,150157.6,-150157.6
C1274609372,1,12278.0,-12278.0
C1274651891,1,1155819.58,-1155819.58
C1274686397,1,960196.16,-960196.16
C1274887619,1,454859.39,0.0
C1274910960,1,10000000.0,-9999999.999999998
C1274959638,1,1122827.94,-1122827.94
C1275005774,1,63262.94,-63262.94
C1275321415,1,51416.07,-51416.07
C1275336083,1,1108140.19,-1108140.19
C1275373422,1,59385.67,-59385.67
C1275464847,1,25071.46,-25071.46
C1275541215,1,130479.52,-130479.52
C1275728264,1,585396.14,-585396.14
C1275808280,1,451663.55,-451663.55
C1275891732,1,2498370.12,-2498370.12
C127639062,1,3444943.59,-3444943.59
C1276671609,1,977805.62,-977805.62
C127671231,1,755813.12,-755813.12
C1277761503,1,10000000.0,-9999999.999999996
C127795331,1,612241.76,-612241.76
C12780702,1,114627.08,-114627.08
C1278233953,1,468446.77,-468446.77
C1278483248,1,414794.23,-414794.23
C1278796725,1,10000000.0,-10000000.0
C1279213624,1,122235.11,-122235.11
C1279307827,1,3832058.34,-3832058.34
C1279323433,1,1778520.7,-1778520.7
C1279562736,1,128718.59,-128718.59
C127960549,1,254773.22,-254773.22
C1279803681,1,1348095.12,-1348095.12
C1280075044,1,11653.98,-11653.98
C1280323807,1,850002.52,-850002.52
C1280846631,1,342120.59,-342120.59
C1280852753,1,178344.25,-178344.25
C1280889353,1,346103.09,-346103.09
C1281057632,1,57734.59,-57734.59
C1281420811,1,89845.29,-89845.29
C1281479981,1,231978.48,-231978.48
C1282030759,1,176776.55,-176776.55
C1282179379,1,141730.2,-141730.2
C1282477979,1,432958.83,-432958.83
C1282533102,1,479892.04,-479892.04
C1282559075,1,196149.04,-196149.04
C1283193575,1,690510.31,-690510.31
C1283250081,1,500003.56,-500003.56
C1283613009,1,730574.39,-730574.39
C1283767836,1,4961093.21,-4961093.21
C1284098442,1,10224.0,-10224.0
C1284144520,1,59893.41,-59893.41
C1284457893,1,786480.78,-786480.78
C1284814177,1,70125.14,-70125.14
C1284823320,1,200482.72,-200482.72
C1284973829,1,103124.43,-103124.43
C1285139783,1,553328.24,-553328.24
C1285235130,1,48156.69,-48156.69
C1285761418,1,3640271.29,-3640271.29
